DIV,WD,County,Station Name,Data Source,DWR Abbrev,USGS Station ID,Station Status,Station Type,Date Time,Variable,Stage,Amount,Units,Flag,More Information,Location,UTM x,UTM y,Location Accuracy
1,2,WELD,PLATTEVILLE DITCH DIVERSION,"Cooperative Program of CDWR, NCWCD & LSPWCD",PLADITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.56,20.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PLADITCO&MTYPE=DISCHRG,"(40.099466, -104.817506)",515555,4438813,
1,2,WELD,PLUM DITCH TAIL,Cooperative SDR Program of CDWR & NCWCD,PLMTAICO,,Active,Diversion,04/10/2019 01:45:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PLMTAICO&MTYPE=DISCHRG,"(40.407176, -104.583349)",535354,4473034,
1,2,WELD,PLUMB DITCH,Cooperative SDR Program of CDWR & NCWCD,PLMDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PLMDITCO&MTYPE=DISCHRG,"(40.407886, -104.613293)",532812,4473102,
1,2,WELD,SAND HILL LAKE,"Cooperative Program of CDWR, NCWCD & LSPWCD",SHLAKECO,,Active,Reservoir,04/10/2019 02:00:00 PM,STORAGE,19.33,360.6,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SHLAKECO&MTYPE=STORAGE,"(40.116103, -104.845743)",513145,4440655,
1,2,WELD,SAND HILL LAKE (INLET),"Cooperative Program of CDWR, NCWCD & LSPWCD",SHLINLCO,,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SHLINLCO&MTYPE=DISCHRG,"(40.123223, -104.854764)",512375,4441444,
1,2,WELD,SAND HILL LAKE (OUTLET),"Cooperative Program of CDWR, NCWCD & LSPWCD",SHLOUTCO,,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,0,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SHLOUTCO&MTYPE=DISCHRG,"(40.116211, -104.845625)",513155,4440667,
1,2,WELD,SAND HILL LAKE LM OUTLET,"Cooperative Program of CDWR, NCWCD & LSPWCD",SHLLMOCO,,Active,Stream,04/10/2019 01:45:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SHLLMOCO&MTYPE=DISCHRG,"(40.11613, -104.845766)",513143,4440658,
1,2,WELD,SECTION NO 3 DITCH,"Cooperative Program of CDWR, NCWCD & LSPWCD",SECDITCO,,Active,Diversion,04/10/2019 01:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SECDITCO&MTYPE=DISCHRG,"(40.340448, -104.781944)",518520.4,4465567.5,
1,2,WELD,SEEP DITCH INFLOW INTO WESTERN CANAL,Co. Division of Water Resources,WESSEPCO,,Active,Diversion,04/10/2019 01:15:00 PM,DISCHRG,,0.33,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WESSEPCO&MTYPE=DISCHRG,"(40.246719, -104.84286)",513365,4455153,
1,2,WELD,SLATE DITCH,Cooperative SDR Program of CDWR & NCWCD,SLTDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SLTDITCO&MTYPE=DISCHRG,"(40.091431, -104.864439)",511556,4437914,
1,2,WELD,SORIN AUG UNION DITCH RETURN,Co. Division of Water Resources,UNISRNCO,,Active,Diversion,04/10/2019 03:15:00 AM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=UNISRNCO&MTYPE=DISCHRG,"(40.334115, -104.783653)",518377,4464864,Digitized
1,2,WELD,SOUTH PLATTE RIVER AT FORT LUPTON,U.S. Geological Survey (Data Provider),PLALUPCO,06721000,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,219,CFS,,http://waterdata.usgs.gov/nwis/uv?06721000,"(40.116094, -104.818583)",515459.4,4440658.4,User supplied
1,2,WELD,SOUTH PLATTE RIVER AT MUTUAL WESTERN MUTUAL DITCH DIVERSION,Co. Division of Water Resources,PLAWESCO,,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,3.7,-888,CFS,M,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PLAWESCO&MTYPE=DISCHRG,"(40.233225, -104.858632)",512026,4453653,
1,2,WELD,SOUTH PLATTE SUPPLY CANAL SADDLE 8FT FLUME,"Cooperative Program of CDWR, NCWCD & LSPWCD",SPSCSFCO,SPSCFSCO,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SPSCSFCO&MTYPE=DISCHRG,"(40.114665, -104.955396)",503801,4440485,
1,2,WELD,UNION DITCH AUGMENTATION RETURN,"Cooperative Program of CDWR, NCWCD & LSPWCD",UAUGRTCO,,Active,Diversion,04/10/2019 01:00:00 PM,DISCHRG,0.03,0.05,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=UAUGRTCO&MTYPE=DISCHRG,"(40.359615, -104.67799)",527342,4467722,
1,2,WELD,UNION DITCH FDR NO 1,Cooperative SDR Program of CDWR & NCWCD,UNIFDRCO,0200886A,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.85,6.94,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=UNIFDRCO&MTYPE=DISCHRG,"(40.320746, -104.800151)",516979,4463377,
1,2,WELD,UNION DITCH NEAR MILLIKEN,"Cooperative Program of CDWR, NCWCD & LSPWCD",UNION2CO,,Active,Diversion,04/10/2019 01:00:00 PM,DISCHRG,0.29,6.45,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=UNION2CO&MTYPE=DISCHRG,"(40.319145, -104.807288)",516373,4463198,
1,2,WELD,WELD COUNTY AUG RETURN,Co. Division of Water Resources,WELDCOCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WELDCOCO&MTYPE=DISCHRG,"(40.123953, -104.824504)",514954,4441529,Digitized
1,2,WELD,WESTERN MUTUAL DITCH AKA HEWES COOK,Co. Division of Water Resources,WESDITCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,0.69,22.3,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WESDITCO&MTYPE=DISCHRG,"(40.234916, -104.858497)",512037.7,4453840.5,User supplied
1,2,WELD,WESTERN TAIL DITCH,Cooperative SDR Program of CDWR & NCWCD,WSTRTLCO,,Active,Diversion,04/10/2019 01:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WSTRTLCO&MTYPE=DISCHRG,"(40.342622, -104.687089)",526576,4465833,
1,3,JACKSON,MICHIGAN DITCH AT CAMERON PASS,Co. Division of Water Resources,MICDCPCO,06746000,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,0.3,0.56,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MICDCPCO&MTYPE=DISCHRG,"(40.518898, -105.891008)",424523,4485733,User supplied
1,3,LARIMER,ARTHUR/FT. COLLINS IRR CANAL,Cooperative SDR Program of CDWR & NCWCD,ARTCANCO,,Active,Diversion,04/10/2019 12:45:00 PM,DISCHRG,0.01,0.02,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ARTCANCO&MTYPE=DISCHRG,"(40.610651, -105.11113)",490599,4495543,
1,3,LARIMER,CACHE LA POUDRE AT CANYON MOUTH NEAR FORT COLLINS,Co. Division of Water Resources,CLAFTCCO,06752000,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,3.16,120,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLAFTCCO&MTYPE=DISCHRG,"(40.66451, -105.224188)",481050.9,4501539,
1,3,LARIMER,CACHE LA POUDRE RIVER ABOVE BOXELDER CREEK NEAR TIMNATH,U.S. Geological Survey (Data Provider),CLABOXCO,06752280,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,39.8,CFS,,http://waterdata.usgs.gov/nwis/uv?06752280,"(40.551927, -105.011365)",499037.7,4489018.7,User supplied
1,3,LARIMER,CACHE LA POUDRE RIVER AT FORT COLLINS,U.S. Geological Survey (Data Provider),CLAFORCO,06752260,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,52.3,CFS,,http://waterdata.usgs.gov/nwis/uv?06752260,"(40.588083, -105.069222)",494142,4493034,User supplied
1,3,LARIMER,CACHE LA POUDRE RIVER BELOW NEW CACHE,Co. Division of Water Resources,CLARIVCO,,Gage temporarily anavailable,Stream,04/02/2019 09:45:00 AM,DISCHRG2,0.88,66.2,CFS,na,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLARIVCO&MTYPE=DISCHRG2,"(40.501293, -104.967012)",502796,4483398,
1,3,LARIMER,FOSSIL CREEK OUTLET,"Cooperative Program of CDWR, NCWCD & LSPWCD",FOSOUTCO,,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,0.59,16.93,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FOSOUTCO&MTYPE=DISCHRG,"(40.493696, -104.992271)",500655,4482555,
1,3,LARIMER,GRAND RIVER DITCH AT LA POUDRE PASS,Co. Division of Water Resources,GRNDRDCO,09010000,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/07/2019 11:45:00 AM,DISCHRG,0.01,0.02,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GRNDRDCO&MTYPE=DISCHRG,"(40.477455, -105.82207)",430329,4481049,
1,3,LARIMER,HANSEN SUPPLY CANAL TO CACHE LA POUDRE RIVER NEAR FORT COLLINS,Northern Colorado Water Conservancy District (Data Provider),HSCCLPCO,ES1904,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,1.96,CFS,,http://www.northernwater.org/WaterProjects/WaterData.aspxEastSlopeWaterData.aspx,"(40.658867, -105.209715)",482272,4500910.3,User supplied
1,3,LARIMER,HORSETOOTH RESERVOIR,NCWCD/Bureau of Reclamation (Station Cooperators),HORTOOCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,5403.23,107230,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HORTOOCO&MTYPE=STORAGE,"(40.600534, -105.171368)",485501,4494428.2,User supplied
1,3,LARIMER,HORSETOOTH RESERVOIR (OUTFLOW),NCWCD/Bureau of Reclamation (Station Cooperators),HOROUTCO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,5.42,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HOROUTCO&MTYPE=DISCHRG,"(40.600534, -105.171368)",485501,4494428.2,User supplied
1,3,LARIMER,JACKSON DITCH,Cooperative SDR Program of CDWR & NCWCD,JAKDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=JAKDITCO&MTYPE=DISCHRG,"(40.6307, -105.166964)",485880,4497776,
1,3,LARIMER,JOE WRIGHT CREEK BELOW CHAMBERS RESERVOIR,Co. Division of Water Resources,JWCCHACO,,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,0.25,11.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=JWCCHACO&MTYPE=DISCHRG,,428695.4,4494942.5,
1,3,LARIMER,"JOE WRIGHT CREEK BELOW JOE WRIGHT RESERVOIR, CO.",U.S. Geological Survey (Data Provider),JOEBELCO,06746110,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,2.27,CFS,,http://waterdata.usgs.gov/nwis/uv?06746110,"(40.561926, -105.8639)",426865.3,4490487,User supplied
1,3,LARIMER,LA POUDRE PASS CREEK BELOW LONG DRAW RESERVOIR,Co. Division of Water Resources,LAPLODCO,,"No gage height recorded, gage is closed for winter, seasonal site",Stream,04/07/2019 11:45:00 AM,DISCHRG,0,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LAPLODCO&MTYPE=DISCHRG,"(40.503744, -105.770969)",434677.1,4483955,
1,3,LARIMER,LARIMER AND WELD IRRIGATION COMPANY,Co. Division of Water Resources,LAWIRRCO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,-0.13,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LAWIRRCO&MTYPE=DISCHRG,"(40.612483, -105.104748)",491140.5,4495745,User supplied
1,3,LARIMER,LARIMER COUNTY #2,Co. Division of Water Resources,LARNO2CO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG2,0,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LARNO2CO&MTYPE=DISCHRG2,"(40.625815, -105.15054)",487268,4497231.2,User supplied
1,3,LARIMER,LARIMER COUNTY DITCH,Cooperative SDR Program of CDWR & NCWCD,LACDITCO,0300911A,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.17,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LACDITCO&MTYPE=DISCHRG,"(40.656563, -105.185363)",484330,4500650,
1,3,LARIMER,LITTLE CACHE LA POUDRE DITCH,Cooperative SDR Program of CDWR & NCWCD,LTCDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.89,38.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LTCDITCO&MTYPE=DISCHRG,"(40.629981, -105.145938)",487658,4497693,
1,3,LARIMER,MUNROE CANAL,Cooperative SDR Program of CDWR & NCWCD,MUNCANCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.5,12.99,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MUNCANCO&MTYPE=DISCHRG,"(40.691094, -105.25499)",478456.1,4504497.4,User supplied
1,3,LARIMER,NEW CACHE LA POUDRE CANAL NEAR TIMNATH,Co. Division of Water Resources,CLAIRRCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLAIRRCO&MTYPE=DISCHRG,"(40.500211, -104.964888)",502976,4483278,User supplied
1,3,LARIMER,NEW MERCER NEAR LAPORTE,Co. Division of Water Resources,NEWMERCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG1,0.01,0.02,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=NEWMERCO&MTYPE=DISCHRG1,"(40.62527, -105.150325)",487286.6,4497169.5,User supplied
1,3,LARIMER,NORTH FORK CACHE LA POUDRE BELOW HALLIGAN RESERVOIR,U.S. Geological Survey (Data Provider),NOCALACO,06751150,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,116,CFS,,http://waterdata.usgs.gov/nwis/uv?06751150,"(40.878316, -105.338041)",471517.9,4525304.1,User supplied
1,3,LARIMER,"NORTH FORK CACHE LA POUDRE R. AT LIVERMORE, CO",U.S. Geological Survey (Data Provider),CLANLICO,06751490,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,32.9,CFS,,http://waterdata.usgs.gov/nwis/uv?06751490,"(40.787482, -105.252205)",478721.1,4515196.5,User supplied
1,3,LARIMER,NORTH FORK CACHE LA POUDRE RIVER BELOW SEAMAN RESERVOIR,Co. Division of Water Resources,CLANSECO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,3.92,40.6,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLANSECO&MTYPE=DISCHRG,"(40.70266, -105.234118)",480223.3,4505776.5,
1,3,LARIMER,NORTH POUDRE CANAL,Cooperative SDR Program of CDWR & NCWCD,NPRCANCO,,Active,Diversion,04/10/2019 01:00:00 PM,DISCHRG,1.64,103.16,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=NPRCANCO&MTYPE=DISCHRG,"(40.833429, -105.276031)",476727,4520303,
1,3,LARIMER,PLEASANT VALLEY LAKE CNL,Cooperative SDR Program of CDWR & NCWCD,PVLCANCO,,Active,Diversion,04/10/2019 12:45:00 PM,DISCHRG,0.36,7.68,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PVLCANCO&MTYPE=DISCHRG,"(40.659504, -105.204062)",482750,4500980,
1,3,LARIMER,TAYLOR GILL DITCH,Cooperative SDR Program of CDWR & NCWCD,TAGDITCO,0301029A,Active,Diversion,04/10/2019 01:45:00 PM,DISCHRG,0.12,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=TAGDITCO&MTYPE=DISCHRG,"(40.629395, -105.146055)",487648,4497628,
1,3,WELD,B H EATON DIVERSION,Cooperative SDR Program of CDWR & NCWCD,BHEATNCO,,Active,Diversion,04/10/2019 01:45:00 PM,DISCHRG,0.52,7.08,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BHEATNCO&MTYPE=DISCHRG,"(40.469263, -104.934)",505595,4479845,
1,3,WELD,CACHE LA POUDRE NEAR GREELEY,Co. Division of Water Resources,CLAGRECO,06752500,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,1.93,133,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLAGRECO&MTYPE=DISCHRG,"(40.417682, -104.639957)",530546,4474179,
1,3,WELD,CACHE LA POUDRE RIVER AT GREELEY WASTEWATER PLANT,Co. Division of Water Resources,CLAWASCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.82,91,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLAWASCO&MTYPE=DISCHRG,"(40.42272, -104.677204)",527384,4474726,User supplied
1,3,WELD,CANAL # 3 NEAR GREELEY,Co. Division of Water Resources,CANAL3CO,,Active,Diversion,04/10/2019 02:45:00 PM,DISCHRG,1.02,38.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CANAL3CO&MTYPE=DISCHRG,"(40.442787, -104.79776)",517152.3,4476923,User supplied
1,3,WELD,CCWCD JONES DITCH AUG RETURN,Co. Division of Water Resources,CENJNZCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CENJNZCO&MTYPE=DISCHRG,"(40.444202, -104.832259)",514226,4477074,Digitized
1,3,WELD,GREELEY WASTEWATER PLANT EFFLUENT,Co. Division of Water Resources,GREWASCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,,13.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GREWASCO&MTYPE=DISCHRG,"(40.423088, -104.677367)",527369.2,4474767.5,User supplied
1,3,WELD,JONES DITCH,"Cooperative Program of CDWR, NCWCD & LSPWCD",JONESDCO,,Active,Diversion,04/10/2019 01:45:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=JONESDCO&MTYPE=DISCHRG,"(40.441749, -104.841605)",513433,4476801,
1,3,WELD,OGILVY DITCH,Cooperative SDR Program of CDWR & NCWCD,OGIDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=OGIDITCO&MTYPE=DISCHRG,"(40.424353, -104.658389)",528978.5,4474914,
1,3,WELD,WHITNEY DITCH DIVERSION,Cooperative SDR Program of CDWR & NCWCD,WHITNYCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.3,4.66,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WHITNYCO&MTYPE=DISCHRG,"(40.47102, -104.934564)",505547,4480040,
1,4,BOULDER,BLOWER DITCH,Cooperative SDR Program of CDWR & NCWCD,BLWDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.6,5.11,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BLWDITCO&MTYPE=DISCHRG,"(40.257844, -105.164397)",486020,4456389,
1,4,BOULDER,BOULDER-LARIMER BYPASS NEAR BERTHOUD,Co. Division of Water Resources,BOUBYPCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.14,0.72,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOUBYPCO&MTYPE=DISCHRG,"(40.258726, -105.175817)",485050.3,4456488.5,User supplied
1,4,BOULDER,BOULDER-LARIMER DITCH NEAR BERTHOUD,Co. Division of Water Resources,BOULARCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,-0.1,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BOULARCO&MTYPE=DISCHRG,"(40.258367, -105.174957)",485123.4,4456447.5,User supplied
1,4,BOULDER,CULVER DITCH,Cooperative SDR Program of CDWR & NCWCD,CULDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CULDITCO&MTYPE=DISCHRG,"(40.260827, -105.198567)",483115,4456726,
1,4,BOULDER,LITTLE THOMPSON #1 DITCH,Northern Colorado Water Conservancy District (Data Provider),LITTH1CO,ES1901,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,2.19,55.12,CFS,,http://www.northernwater.org/WaterProjects/WaterData.aspxEastSlopeWaterData.aspx,"(40.256276, -105.209416)",482191.3,4456223,
1,4,BOULDER,LITTLE THOMPSON #2 DITCH,Northern Colorado Water Conservancy District (Data Provider),LITTH2CO,ES1900,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0,0,CFS,,http://www.northernwater.org/WaterProjects/WaterData.aspxEastSlopeWaterData.aspx,"(40.255776, -105.2095)",482184,4456167.5,
1,4,BOULDER,LITTLE THOMPSON RIVER AT CANYON MOUTH NEAR BERTHOUD,Co. Division of Water Resources,LTCANYCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,1.46,10.3,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=LTCANYCO&MTYPE=DISCHRG,"(40.258038, -105.206386)",482449.4,4456418,User supplied
1,4,LARIMER,ALVA B. ADAMS TUNNEL AT EAST PORTAL NEAR ESTES PARK,NCWCD/Bureau of Reclamation (Station Cooperators),ADATUNCO,09013000,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,3.32,402,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ADATUNCO&MTYPE=DISCHRG,"(40.327596, -105.57837)",450867.5,4464278.5,User supplied
1,4,LARIMER,BARNES DITCH DIVERSION,"Cooperative Program of CDWR, NCWCD & LSPWCD",BARDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,0.87,61.02,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BARDITCO&MTYPE=DISCHRG,"(40.405483, -105.141139)",488024,4472773,
1,4,LARIMER,BIG THOMPSON AND MANUFACTURING DITCH,Cooperative SDR Program of CDWR & NCWCD,BIGDITCO,,Active,Diversion,04/10/2019 02:00:00 PM,DISCHRG,,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BIGDITCO&MTYPE=DISCHRG,"(40.397637, -105.106396)",490971,4471898,
1,4,LARIMER,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO.",U.S. Geological Survey (Data Provider),BTBMORCO,402114105350101,Active,Stream,12/11/2018 04:15:00 PM,DISCHRG,,134,CFS,,http://waterdata.usgs.gov/nwis/uv?402114105350101,"(40.353873, -105.584168)",450393.8,4467198.6,User supplied
1,4,LARIMER,"BIG THOMPSON RIVER ABOVE CANYON MOUTH AT CEDAR COVE, CO",Co. Division of Water Resources,BTABCMCO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,3.93,51.1,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BTABCMCO&MTYPE=DISCHRG,"(40.414882, -105.251023)",478703,4473837,
1,4,LARIMER,BIG THOMPSON RIVER ABOVE LAKE ESTES,NCWCD/Bureau of Reclamation (Station Cooperators),BTABESCO,06733000,Winter Operations,Stream,11/20/2018 01:15:00 PM,DISCHRG,0.81,34.3,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BTABESCO&MTYPE=DISCHRG,"(40.378317, -105.513887)",456377.7,4469874.8,User supplied
1,4,LARIMER,BIG THOMPSON RIVER AT HILLSBOROUGH DIVERSION,Co. Division of Water Resources,BIGHILCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.26,39,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BIGHILCO&MTYPE=DISCHRG,"(40.385854, -105.014549)",498765.8,4470584.5,
1,4,LARIMER,BIG THOMPSON RIVER AT LOVELAND,U.S. Geological Survey (Data Provider),BIGLOVCO,06741510,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,10,CFS,,http://waterdata.usgs.gov/nwis/uv?06741510,"(40.378595, -105.061091)",494814.2,4469780.7,User supplied
1,4,LARIMER,BIG THOMPSON RIVER BELOW LAKE ESTES,NCWCD/Bureau of Reclamation (Station Cooperators),BTBLESCO,06735500,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,0.59,24.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BTBLESCO&MTYPE=DISCHRG,"(40.376373, -105.485553)",458781.7,4469645.4,User supplied
1,4,LARIMER,BUCKHORN CREEK NEAR MASONVILLE,Co. Division of Water Resources,BUCRMVCO,06739500,Active,Stream,04/10/2019 12:30:00 PM,DISCHRG,6.82,15.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BUCRMVCO&MTYPE=DISCHRG,"(40.434464, -105.184951)",484313.5,4475995.5,
1,4,LARIMER,CARTER RESERVOIR,NCWCD/Bureau of Reclamation (Station Cooperators),CARTERCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,5758.73,111920,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CARTERCO&MTYPE=STORAGE,"(40.324217, -105.211888)",481999.7,4463764,
1,4,LARIMER,CHARLES HANSEN FEEDER CANAL BELOW BIG THOMPSON SIPHON,NCWCD/Bureau of Reclamation (Station Cooperators),HFCBBSCO,,Active,Diversion,04/10/2019 02:30:00 PM,DISCHRG,4.92,333,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HFCBBSCO&MTYPE=DISCHRG,"(40.423417, -105.226639)",480774.8,4474778.5,
